state,year,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI,NO2,O3,SO2,CO
Alabama,2000,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2001,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2002,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2003,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2004,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2005,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2006,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2007,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2008,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2009,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2010,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2011,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2012,21.50089430885,33.131319351325,6.690691647225,3.91996216148,10.0202085445725,0.022276674899125,0.9453437515345,0.2118672937075
Alabama,2013,21.3870967742,18.9032258065,6.58064516129,4.12903225806,12.0656349677,0.0120988387097,0.750311306452,0.211006887097
Alabama,2014,21.495854063,36.9834162521,7.95695364238,3.71144278607,9.41174580929,0.0246601492537,1.18651712935,0.205921470149
Alabama,2015,20.0266666667,37.3433333333,6.95,3.93333333333,9.07858020667,0.0239999666667,1.00942902,0.22102668
Alabama,2016,23.0939597315,39.2953020134,5.27516778523,3.90604026846,9.52487319463,0.0283477449664,0.835117550336,0.209514137584
Alaska,2000,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2001,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2002,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2003,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2004,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2005,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2006,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2007,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2008,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2009,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2010,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2011,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2012,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2013,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Alaska,2014,21.1675977654,15.2067039106,14,6.98324022346,11.6585096089,0.010306575419,5.95153126816,0.455443868715
Alaska,2015,18.6343402226,19.1589825119,14.7647058824,6.26984126984,11.1165885994,0.0142176327504,6.15901097138,0.405221246423
Alaska,2016,19.900968994,17.18284321125,14.3823529412,6.62654074665,11.38754910415,0.0122621040847,6.05527111977,0.430332557569
Arizona,2000,47.1177474403,39.0267349261,7.50142126208,15.1648664014,26.4875015899,0.0236552434585,2.30322573749,0.745755905006
Arizona,2001,41.48815427,34.9157024793,5.88484848485,13.2533039648,22.7447234287,0.0216284523416,1.66660134793,0.649471539945
Arizona,2002,43.5224376731,36.7202216066,6.84155124654,13.6555924695,23.6650538903,0.0228031180055,1.87391659723,0.705928390582
Arizona,2003,41.8930144745,35.4795468848,6.57205789805,12.241509434,23.1011512341,0.0225084908748,1.79977489553,0.632011437382
Arizona,2004,38.6573191251,35.6623667975,5.933258553,9.8790593505,20.1343773219,0.0226143819405,1.62635083455,0.509960030286
Arizona,2005,38.9916868722,38.2445445099,5.41080706616,11.1177285319,21.360109213,0.0237384277797,1.84479927555,0.618088232421
Arizona,2006,38.3854822672,40.2681471661,4.93834935366,10.4459907223,20.8346899625,0.025204010938,1.68864112347,0.555681265164
Arizona,2007,36.4193044158,37.3704572098,4.34896443923,9.6578125,19.3301993912,0.0242474431419,1.52040831633,0.508592781165
Arizona,2008,35.9301954527,38.6884722776,4.14838452333,7.87470071828,18.2506670846,0.0255741779019,1.45738063522,0.425362561627
Arizona,2009,33.8039673279,37.1100739012,3.20225593154,7.57231726283,17.1562880548,0.0253851656943,1.17607730727,0.422903222093
Arizona,2010,32.0056625142,37.8154020385,3.05587013968,6.6520754717,15.9167119558,0.0259034563986,1.04703312476,0.36516799094
Arizona,2011,31.6130117779,38.6853617499,2.45016797312,6.22321929333,16.6153360067,0.0268129758833,0.775924883904,0.343425169938
Arizona,2012,34.2743221691,40.3726741095,2.3918128655,6.42720510096,17.8318033674,0.0265126299841,0.913001744817,0.34259810739
Arizona,2013,30.1191446029,43.9114052953,2.17413441955,5.76374745418,15.479527667,0.0279726588595,0.716367177189,0.320892212322
Arizona,2014,31.296819788,44.7445734478,2.36226034309,7.07168096921,16.1123432236,0.0265590323069,0.92371020949,0.40526794321
